EquipmentSerialNumberID,ModelCode,ModelYear,AskingPrice,PredictedValue,AbsPredictionError,AskingPriceDiffToPredicted,LocationCity,LocationState,ObservationDate,ManufacturerDeliveryPrice
1541,8220,2005,70000.00000,63850.00,6150.00000,6150.00000,LEIGHTON,AL,2021-08-01,110829.95
1535,8230,2008,91566.00000,88196.00,3370.00000,3370.00000,BLACKFOOT,ID,2021-08-01,134933.26
1557,8230,2008,91566.00000,88196.00,3370.00000,3370.00000,BLACKFOOT,ID,2021-08-01,134933.26
1549,8230,2007,82500.00000,96810.00,14310.00000,-14310.00000,WESLACO,TX,2021-09-01,126644.21
3505,8230,2007,108300.00000,100100.00,8200.00000,8200.00000,BIRD ISLAND,MN,2021-07-01,137356.45
3508,8230,2009,77500.00000,78260.00,760.00000,-760.00000,NAVASOTA,TX,2021-08-01,154570.57
4024,8245R,2010,119500.00000,124464.00,4964.00000,-4964.00000,ATCHISON,KS,2021-08-01,144401.18
3512,8300,1994,69900.00000,65084.00,4816.00000,4816.00000,ANTIGO,WI,2021-07-01,90477.31
2185,8300,1995,41000.00000,85674.00,44674.00000,-44674.00000,CHEYENNE,WY,2021-09-01,93427.18
3515,8300,1995,41000.00000,85674.00,44674.00000,-44674.00000,CHEYENNE,WY,2021-09-01,93427.18
1540,8300,1995,49500.00000,81308.00,31808.00000,-31808.00000,JACKSON,WI,2021-08-01,91799.40
2736,8300,1995,60000.00000,57732.00,2268.00000,2268.00000,AVON,IL,2021-08-01,89813.57
3517,8300,1995,60000.00000,57732.00,2268.00000,2268.00000,AVON,IL,2021-08-01,89813.57
1542,8300,1996,59000.00000,68926.00,9926.00000,-9926.00000,QUINCY,WA,2021-09-01,95851.91
1543,8300,1996,48900.00000,64250.00,15350.00000,-15350.00000,NEPHI,UT,2021-09-01,94869.39
1546,8300,1996,48900.00000,64250.00,15350.00000,-15350.00000,NEPHI,UT,2021-09-01,94869.39
1544,8300,1996,67500.00000,67448.00,52.00000,52.00000,WINFIELD,IA,2021-08-01,96697.37
1538,8300,1996,89900.00000,68762.00,21138.00000,21138.00000,PLEASANT HILL,IL,2021-09-01,94211.04
1539,8300,1996,89900.00000,68762.00,21138.00000,21138.00000,PLEASANT HILL,IL,2021-09-01,94211.04
1545,8300,1996,89900.00000,68762.00,21138.00000,21138.00000,PLEASANT HILL,IL,2021-09-01,94211.04
2187,8300,1997,69500.00000,63690.00,5810.00000,5810.00000,LEBANON,IN,2021-09-01,97949.39
3520,8300,1997,69500.00000,63690.00,5810.00000,5810.00000,LEBANON,IN,2021-09-01,97949.39
2188,8300,1997,51014.00000,72867.00,21853.00000,-21853.00000,PIPESTONE,MN,2021-09-01,95711.00
3524,8300,1997,51014.00000,72867.00,21853.00000,-21853.00000,PIPESTONE,MN,2021-09-01,95711.00
2189,8300,1998,82500.00000,70234.00,12266.00000,12266.00000,CHIPPEWA FALLS,WI,2021-09-01,97953.24
3527,8300,1998,82500.00000,70234.00,12266.00000,12266.00000,CHIPPEWA FALLS,WI,2021-09-01,97953.24
3528,8300,1998,58500.00000,83596.00,25096.00000,-25096.00000,LEXINGTON,NE,2021-07-01,101623.06
1547,8300,1999,81500.00000,66857.00,14643.00000,14643.00000,WOOLSTOCK,IA,2021-09-01,102607.12
1536,8300T,1997,69900.00000,68050.00,1850.00000,1850.00000,CRAWFORDSVILLE,IN,2021-09-01,107950.92
1548,8300T,1997,69900.00000,68050.00,1850.00000,1850.00000,CRAWFORDSVILLE,IN,2021-09-01,107950.92
3530,8300T,1997,59500.00000,56180.00,3320.00000,3320.00000,MASON,MI,2021-08-01,106327.76
1550,8310,2000,84500.00000,70025.00,14475.00000,14475.00000,WAYNE,NE,2021-09-01,106819.83
2190,8310,2000,95000.00000,72385.00,22615.00000,22615.00000,CRESCO,IA,2021-09-01,102999.05
3531,8310,2000,95000.00000,72385.00,22615.00000,22615.00000,CRESCO,IA,2021-09-01,102999.05
3532,8310,2000,59500.00000,67480.00,7980.00000,-7980.00000,ROTAN,TX,2021-08-01,99000.44
2191,8310,2000,60400.00000,71031.00,10631.00000,-10631.00000,MILBANK,SD,2021-09-01,102392.29
3533,8310,2000,60400.00000,71031.00,10631.00000,-10631.00000,MILBANK,SD,2021-09-01,102392.29
3534,8310,2000,105000.00000,84944.00,20056.00000,20056.00000,NEW HAMPTON,IA,2021-07-01,102591.72
1552,8310,2000,62995.00000,80586.00,17591.00000,-17591.00000,CHILTON,WI,2021-09-01,101224.97
1553,8310,2000,63900.00000,77244.00,13344.00000,-13344.00000,ELBOW LAKE,MN,2021-08-01,103659.71
1554,8320,2002,69900.00000,80306.00,10406.00000,-10406.00000,ALAMOSA,CO,2021-09-01,121043.23
1555,8320,2002,65240.00000,86164.00,20924.00000,-20924.00000,PASCO,WA,2021-07-01,110086.90
1555,8320,2002,72030.00000,72572.00,542.00000,-542.00000,PASCO,WA,2021-08-01,110086.90
1555,8320,2002,73030.00000,80814.00,7784.00000,-7784.00000,PASCO,WA,2021-09-01,110086.90
3538,8320,2003,59500.00000,77850.00,18350.00000,-18350.00000,MONTICELLO,IN,2021-09-01,106203.79
2192,8320,2003,92500.00000,81152.00,11348.00000,11348.00000,PRATT,KS,2021-08-01,119120.54
3539,8320,2003,92500.00000,81152.00,11348.00000,11348.00000,PRATT,KS,2021-08-01,119120.54
2192,8320,2003,92500.00000,85802.00,6698.00000,6698.00000,PRATT,KS,2021-09-01,119120.54
3539,8320,2003,92500.00000,85802.00,6698.00000,6698.00000,PRATT,KS,2021-09-01,119120.54
1551,8320,2003,66500.00000,81950.00,15450.00000,-15450.00000,DYERSBURG,TN,2021-09-01,129362.31
1558,8320,2004,79500.00000,75132.00,4368.00000,4368.00000,PRATT,KS,2021-08-01,125059.55
1561,8320,2004,79500.00000,75132.00,4368.00000,4368.00000,PRATT,KS,2021-08-01,125059.55
3543,8320,2004,124900.00000,115738.00,9162.00000,9162.00000,WOODBURN,IN,2021-09-01,117833.87
4032,8320,2004,106900.00000,103560.00,3340.00000,3340.00000,HOLDREGE,NE,2021-07-01,118233.50
4033,8320,2004,119500.00000,114328.00,5172.00000,5172.00000,NEWTON,IL,2021-07-01,114988.72
3546,8320,2005,79750.00000,86912.00,7162.00000,-7162.00000,LANCASTER,PA,2021-07-01,134488.97
3546,8320,2005,79750.00000,86984.00,7234.00000,-7234.00000,LANCASTER,PA,2021-07-01,134488.97
2193,8320,2005,110000.00000,110490.00,490.00000,-490.00000,SANDUSKY,MI,2021-09-01,122736.46
3548,8320,2005,110000.00000,110490.00,490.00000,-490.00000,SANDUSKY,MI,2021-09-01,122736.46
2194,8320RT,2010,130218.00000,139673.00,9455.00000,-9455.00000,TRUMAN,MN,2021-09-01,206208.31
1560,8330,2006,55000.00000,87236.00,32236.00000,-32236.00000,MERRILL,OR,2021-09-01,136270.75
1562,8330,2006,59999.00000,93050.00,33051.00000,-33051.00000,MERRILL,OR,2021-09-01,135690.94
2195,8330,2006,119900.00000,108999.00,10901.00000,10901.00000,HARCOURT,IA,2021-09-01,145319.79
3549,8330,2006,119900.00000,108999.00,10901.00000,10901.00000,HARCOURT,IA,2021-09-01,145319.79
2196,8330,2007,145000.00000,130650.00,14350.00000,14350.00000,NEWTON,IL,2021-09-01,144030.81
3550,8330,2007,145000.00000,130650.00,14350.00000,14350.00000,NEWTON,IL,2021-09-01,144030.81
1563,8330,2007,89500.00000,77306.00,12194.00000,12194.00000,MONTE VISTA,CO,2021-09-01,154185.57
1564,8330,2007,105000.00000,99086.00,5914.00000,5914.00000,ALTUS,OK,2021-09-01,157160.86
1565,8330,2008,76000.00000,77740.00,1740.00000,-1740.00000,AMERICAN FALLS,ID,2021-08-01,153389.39
1565,8330,2008,92500.00000,93582.00,1082.00000,-1082.00000,BURLEY,ID,2021-09-01,153389.39
1566,8330,2008,72000.00000,75980.00,3980.00000,-3980.00000,AMERICAN FALLS,ID,2021-08-01,152673.29
1566,8330,2008,82500.00000,89532.00,7032.00000,-7032.00000,AMERICAN FALLS,ID,2021-09-01,152673.29
1567,8330,2008,114280.00000,106244.00,8036.00000,8036.00000,COULEE CITY,WA,2021-07-01,156537.15
1567,8330,2008,116180.00000,109070.00,7110.00000,7110.00000,COULEE CITY,WA,2021-09-01,156537.15
2197,8330,2009,107500.00000,102218.00,5282.00000,5282.00000,PORTLAND,MI,2021-09-01,158011.45
1568,8330,2009,110840.00000,98012.00,12828.00000,12828.00000,OTHELLO,WA,2021-07-01,174565.16
1568,8330,2009,113690.00000,101772.00,11918.00000,11918.00000,OTHELLO,WA,2021-09-01,174565.16
2198,8330,2006,98800.00000,95287.00,3513.00000,3513.00000,WATERTOWN,SD,2021-09-01,135862.65
3555,8330,2006,98800.00000,95287.00,3513.00000,3513.00000,WATERTOWN,SD,2021-09-01,135862.65
1933,8330,2007,122500.00000,112431.00,10069.00000,10069.00000,LOWDEN,IA,2021-09-01,135390.64
2199,8330,2007,122500.00000,112431.00,10069.00000,10069.00000,LOWDEN,IA,2021-09-01,135390.64
3557,8330,2007,122500.00000,112431.00,10069.00000,10069.00000,LOWDEN,IA,2021-09-01,135390.64
1569,8330,2007,96500.00000,95986.00,514.00000,514.00000,ALTUS,OK,2021-09-01,137247.11
1570,8330,2007,98000.00000,101999.00,3999.00000,-3999.00000,WOOLSTOCK,IA,2021-09-01,135249.73
2200,8330,2007,127500.00000,116303.00,11197.00000,11197.00000,WATERLOO,IA,2021-09-01,137116.98
3558,8330,2007,127500.00000,116303.00,11197.00000,11197.00000,WATERLOO,IA,2021-09-01,137116.98
1986,8330,2007,99250.00000,92585.00,6665.00000,6665.00000,GRAFTON,ND,2021-09-01,151900.21
2201,8330,2007,99250.00000,92585.00,6665.00000,6665.00000,GRAFTON,ND,2021-09-01,151900.21
3560,8330,2007,99250.00000,92585.00,6665.00000,6665.00000,GRAFTON,ND,2021-09-01,151900.21
3562,8330,2008,125796.00000,121388.00,4408.00000,4408.00000,JACKSON,MN,2021-07-01,137811.52
1571,8330,2008,90000.00000,82178.00,7822.00000,7822.00000,MONTE VISTA,CO,2021-09-01,147284.06
1951,8330,2008,101400.00000,100981.00,419.00000,419.00000,WAHOO,NE,2021-09-01,146234.55
2202,8330,2008,101400.00000,100981.00,419.00000,419.00000,WAHOO,NE,2021-09-01,146234.55
3564,8330,2008,101400.00000,100981.00,419.00000,419.00000,WAHOO,NE,2021-09-01,146234.55
2203,8330,2008,103000.00000,99763.00,3237.00000,3237.00000,OWATONNA,MN,2021-09-01,152377.61
3565,8330,2008,103000.00000,99763.00,3237.00000,3237.00000,OWATONNA,MN,2021-09-01,152377.61
2204,8330,2008,114500.00000,118010.00,3510.00000,-3510.00000,TURTLE LAKE,WI,2021-09-01,144545.17
3566,8330,2008,114500.00000,118010.00,3510.00000,-3510.00000,TURTLE LAKE,WI,2021-09-01,144545.17
2205,8330,2008,149900.00000,143410.00,6490.00000,6490.00000,CHIPPEWA FALLS,WI,2021-09-01,142369.15
3567,8330,2008,149900.00000,143410.00,6490.00000,6490.00000,CHIPPEWA FALLS,WI,2021-09-01,142369.15
4038,8330,2008,98000.00000,115600.00,17600.00000,-17600.00000,BURLEY,ID,2021-07-01,136331.58
1572,8330,2008,149900.00000,159568.00,9668.00000,-9668.00000,COLFAX,IA,2021-08-01,138068.70
3569,8330,2008,83500.00000,81240.00,2260.00000,2260.00000,SEYMOUR,TX,2021-08-01,141428.98
3573,8330,2009,137200.00000,133403.00,3797.00000,3797.00000,HUMPHREY,NE,2021-09-01,148849.50
1574,8330,2009,146500.00000,134892.00,11608.00000,11608.00000,LE MARS,IA,2021-08-01,164802.33
3936,8345R,2010,148015.00000,144084.00,3931.00000,3931.00000,FREEMAN,SD,2021-08-01,229172.02
4040,8345R,2010,148015.00000,144084.00,3931.00000,3931.00000,FREEMAN,SD,2021-08-01,229172.02
1577,8345RT,2010,114500.00000,123452.00,8952.00000,-8952.00000,AMERICAN FALLS,ID,2021-08-01,220723.58
1944,8345RT,2010,113248.00000,139309.00,26061.00000,-26061.00000,YANKTON,SD,2021-09-01,209209.00
2208,8345RT,2010,113248.00000,139309.00,26061.00000,-26061.00000,YANKTON,SD,2021-09-01,209209.00
3580,8345RT,2010,113248.00000,139309.00,26061.00000,-26061.00000,YANKTON,SD,2021-09-01,209209.00
2211,8400,1995,69900.00000,59050.00,10850.00000,10850.00000,ARCHBOLD,OH,2021-09-01,100744.49
2236,8400,1995,69900.00000,59050.00,10850.00000,10850.00000,ARCHBOLD,OH,2021-09-01,100744.49
3583,8400,1995,69900.00000,59050.00,10850.00000,10850.00000,ARCHBOLD,OH,2021-09-01,100744.49
2135,8400,1995,59900.00000,70595.00,10695.00000,-10695.00000,IMPERIAL,NE,2021-09-01,99278.41
2212,8400,1995,59900.00000,70595.00,10695.00000,-10695.00000,IMPERIAL,NE,2021-09-01,99278.41
3584,8400,1995,59900.00000,70595.00,10695.00000,-10695.00000,IMPERIAL,NE,2021-09-01,99278.41
1582,8400,1995,38500.00000,68982.00,30482.00000,-30482.00000,SCOTTSBORO,AL,2021-08-01,103023.69
1583,8400,1995,69000.00000,58090.00,10910.00000,10910.00000,CHESTERTOWN,MD,2021-09-01,102116.63
3589,8400,1996,89900.00000,72468.00,17432.00000,17432.00000,GALESBURG,IL,2021-07-01,102620.21
1584,8400,1997,55000.00000,76627.00,21627.00000,-21627.00000,ARAPAHOE,NE,2021-09-01,104686.89
1588,8400,1997,55000.00000,76627.00,21627.00000,-21627.00000,ARAPAHOE,NE,2021-09-01,104686.89
1575,8400,1997,89900.00000,74080.00,15820.00000,15820.00000,ASSUMPTION,IL,2021-08-01,100329.46
1585,8400,1997,89900.00000,74080.00,15820.00000,15820.00000,ASSUMPTION,IL,2021-08-01,100329.46
1573,8400,1997,59800.00000,65559.00,5759.00000,-5759.00000,MADISON,SD,2021-09-01,106892.94
1586,8400,1997,59800.00000,65559.00,5759.00000,-5759.00000,MADISON,SD,2021-09-01,106892.94
1587,8400,1997,84900.00000,68052.00,16848.00000,16848.00000,URBANA,OH,2021-08-01,108627.75
1587,8400,1997,84900.00000,72722.00,12178.00000,12178.00000,URBANA,OH,2021-09-01,108627.75
2213,8400,1997,52500.00000,129008.00,76508.00000,-76508.00000,LEXINGTON,NE,2021-08-01,103334.00
3591,8400,1997,52500.00000,129008.00,76508.00000,-76508.00000,LEXINGTON,NE,2021-08-01,103334.00
2213,8400,1997,52500.00000,124715.00,72215.00000,-72215.00000,LEXINGTON,NE,2021-09-01,103334.00
3591,8400,1997,52500.00000,124715.00,72215.00000,-72215.00000,LEXINGTON,NE,2021-09-01,103334.00
2214,8400,1997,47401.00000,90077.00,42676.00000,-42676.00000,LUVERNE,MN,2021-09-01,105122.71
2244,8400,1997,47401.00000,90077.00,42676.00000,-42676.00000,LUVERNE,MN,2021-09-01,105122.71
3592,8400,1997,47401.00000,90077.00,42676.00000,-42676.00000,LUVERNE,MN,2021-09-01,105122.71
1589,8400,1997,75000.00000,76532.00,1532.00000,-1532.00000,COLORADO SPRINGS,CO,2021-08-01,104756.19
1600,8400,1997,75000.00000,76532.00,1532.00000,-1532.00000,COLORADO SPRINGS,CO,2021-08-01,104756.19
3593,8400,1997,69900.00000,67608.00,2292.00000,2292.00000,COLFAX,IA,2021-07-01,104756.19
4047,8400,1999,69500.00000,78160.00,8660.00000,-8660.00000,PACIFIC JUNCTION,IA,2021-07-01,108659.32
4082,8400,1999,69500.00000,78160.00,8660.00000,-8660.00000,PACIFIC JUNCTION,IA,2021-07-01,108659.32
1592,8400T,1997,40000.00000,36280.00,3720.00000,3720.00000,LANGDON,ND,2021-08-01,112477.75
1593,8400T,1997,40000.00000,36280.00,3720.00000,3720.00000,LANGDON,ND,2021-08-01,112477.75
1594,8400T,1997,40000.00000,36280.00,3720.00000,3720.00000,LANGDON,ND,2021-08-01,112477.75
1597,8400T,1997,40000.00000,36280.00,3720.00000,3720.00000,LANGDON,ND,2021-08-01,112477.75
1591,8400T,1997,34000.00000,58364.00,24364.00000,-24364.00000,COMANCHE,TX,2021-08-01,110666.71
1591,8400T,1997,38000.00000,61834.00,23834.00000,-23834.00000,COMANCHE,TX,2021-09-01,110666.71
1590,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1595,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1596,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1601,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1602,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1603,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1604,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1605,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1606,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1607,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1608,8400T,1997,48210.00000,65180.00,16970.00000,-16970.00000,OTHELLO,WA,2021-07-01,111330.45
1590,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1595,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1596,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1601,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1602,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1603,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1604,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1605,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1606,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1607,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1608,8400T,1997,49940.00000,66834.00,16894.00000,-16894.00000,OTHELLO,WA,2021-09-01,111330.45
1599,8400T,1997,32000.00000,112740.00,80740.00000,-80740.00000,LA GRANDE,OR,2021-09-01,112591.71
2215,8400T,1997,43000.00000,99197.00,56197.00000,-56197.00000,GRAFTON,ND,2021-09-01,111679.26
2216,8400T,1997,38700.00000,71677.00,32977.00000,-32977.00000,NORTHWOOD,ND,2021-09-01,111141.80
2262,8400T,1997,38700.00000,71677.00,32977.00000,-32977.00000,NORTHWOOD,ND,2021-09-01,111141.80
2217,8410,2000,110000.00000,70250.00,39750.00000,39750.00000,FREDERICK,MD,2021-09-01,111898.71
3601,8410,2000,110000.00000,70250.00,39750.00000,39750.00000,FREDERICK,MD,2021-09-01,111898.71
3602,8410,2001,79500.00000,88036.00,8536.00000,-8536.00000,WILLMAR,MN,2021-08-01,113422.54
3602,8410,2001,79500.00000,79165.00,335.00000,335.00000,WILLMAR,MN,2021-09-01,113422.54
2218,8410,2001,63335.00000,69956.00,6621.00000,-6621.00000,REXBURG,ID,2021-08-01,114117.08
3604,8410,2001,63335.00000,69956.00,6621.00000,-6621.00000,REXBURG,ID,2021-08-01,114117.08
2218,8410,2001,63335.00000,73904.00,10569.00000,-10569.00000,REXBURG,ID,2021-09-01,114117.08
3604,8410,2001,63335.00000,73904.00,10569.00000,-10569.00000,REXBURG,ID,2021-09-01,114117.08
4050,8410,2001,59000.00000,74004.00,15004.00000,-15004.00000,COMANCHE,TX,2021-08-01,118676.25
2219,8410T,2000,69900.00000,65573.00,4327.00000,4327.00000,GLENCOE,MN,2021-09-01,127029.21
3609,8410T,2001,44486.00000,67624.00,23138.00000,-23138.00000,BLACKFOOT,ID,2021-07-01,125433.00
3656,8410T,2001,44486.00000,67624.00,23138.00000,-23138.00000,BLACKFOOT,ID,2021-07-01,125433.00
3702,8410T,2001,44486.00000,67624.00,23138.00000,-23138.00000,BLACKFOOT,ID,2021-07-01,125433.00
3610,8410T,2001,51014.00000,58701.00,7687.00000,-7687.00000,PIPESTONE,MN,2021-09-01,129500.14
1857,8410T,2001,68400.00000,66993.00,1407.00000,1407.00000,MONTEVIDEO,MN,2021-09-01,125589.31
2220,8410T,2001,68400.00000,66993.00,1407.00000,1407.00000,MONTEVIDEO,MN,2021-09-01,125589.31
3611,8410T,2001,68400.00000,66993.00,1407.00000,1407.00000,MONTEVIDEO,MN,2021-09-01,125589.31
1598,8410T,2001,67100.00000,62220.00,4880.00000,4880.00000,MONTEVIDEO,MN,2021-08-01,127404.20
3616,8420,2002,125000.00000,111492.00,13508.00000,13508.00000,FARINA,IL,2021-08-01,116646.53
2224,8420,2002,69900.00000,77602.00,7702.00000,-7702.00000,CHEYENNE WELLS,CO,2021-09-01,122453.10
2233,8420,2002,69900.00000,77602.00,7702.00000,-7702.00000,CHEYENNE WELLS,CO,2021-09-01,122453.10
3618,8420,2002,69900.00000,77602.00,7702.00000,-7702.00000,CHEYENNE WELLS,CO,2021-09-01,122453.10
2225,8420,2002,77500.00000,83937.00,6437.00000,-6437.00000,PIERRE,SD,2021-09-01,119083.58
3620,8420,2002,77500.00000,83937.00,6437.00000,-6437.00000,PIERRE,SD,2021-09-01,119083.58
2226,8420,2002,89500.00000,71456.00,18044.00000,18044.00000,SCRANTON,SC,2021-09-01,118054.09
3622,8420,2002,89500.00000,71456.00,18044.00000,18044.00000,SCRANTON,SC,2021-09-01,118054.09
2227,8420,2003,68500.00000,113119.00,44619.00000,-44619.00000,LEXINGTON,NE,2021-09-01,121209.55
3623,8420,2003,68500.00000,113119.00,44619.00000,-44619.00000,LEXINGTON,NE,2021-09-01,121209.55
1609,8420,2003,53000.00000,77748.00,24748.00000,-24748.00000,NAMPA,ID,2021-08-01,121211.86
1619,8420,2003,53000.00000,77748.00,24748.00000,-24748.00000,NAMPA,ID,2021-08-01,121211.86
3624,8420,2003,69000.00000,78202.00,9202.00000,-9202.00000,TAFT,TX,2021-09-01,115888.08
1611,8420,2003,74900.00000,82890.00,7990.00000,-7990.00000,ALEDO,IL,2021-09-01,124245.66
2228,8420,2003,54000.00000,73318.00,19318.00000,-19318.00000,AMERICAN FALLS,ID,2021-09-01,120527.33
2245,8420,2003,54000.00000,73318.00,19318.00000,-19318.00000,AMERICAN FALLS,ID,2021-09-01,120527.33
3625,8420,2003,54000.00000,73318.00,19318.00000,-19318.00000,AMERICAN FALLS,ID,2021-09-01,120527.33
1612,8420,2004,71000.00000,79914.00,8914.00000,-8914.00000,MONTE VISTA,CO,2021-09-01,124078.57
1610,8420,2005,79900.00000,84536.00,4636.00000,-4636.00000,AMARILLO,TX,2021-08-01,127608.20
1618,8420,2005,79900.00000,84536.00,4636.00000,-4636.00000,AMARILLO,TX,2021-08-01,127608.20
1622,8420,2005,79900.00000,84536.00,4636.00000,-4636.00000,AMARILLO,TX,2021-08-01,127608.20
1625,8420,2005,79900.00000,84536.00,4636.00000,-4636.00000,AMARILLO,TX,2021-08-01,127608.20
1627,8420,2005,79900.00000,84536.00,4636.00000,-4636.00000,AMARILLO,TX,2021-08-01,127608.20
1610,8420,2005,79900.00000,120406.00,40506.00000,-40506.00000,AMARILLO,TX,2021-09-01,127608.20
1618,8420,2005,79900.00000,120406.00,40506.00000,-40506.00000,AMARILLO,TX,2021-09-01,127608.20
1622,8420,2005,79900.00000,120406.00,40506.00000,-40506.00000,AMARILLO,TX,2021-09-01,127608.20
1625,8420,2005,79900.00000,120406.00,40506.00000,-40506.00000,AMARILLO,TX,2021-09-01,127608.20
1627,8420,2005,79900.00000,120406.00,40506.00000,-40506.00000,AMARILLO,TX,2021-09-01,127608.20
1614,8420,2005,115000.00000,106480.00,8520.00000,8520.00000,VINCENNES,IN,2021-08-01,135143.47
1615,8420,2005,120000.00000,109402.00,10598.00000,10598.00000,FREDERICK,MD,2021-09-01,131599.16
1613,8420,2005,89999.00000,75524.00,14475.00000,14475.00000,SAMSON,AL,2021-09-01,133221.55
1616,8420,2005,89999.00000,75524.00,14475.00000,14475.00000,SAMSON,AL,2021-09-01,133221.55
1623,8420,2005,89999.00000,75524.00,14475.00000,14475.00000,SAMSON,AL,2021-09-01,133221.55
3361,8420T,2002,59860.00000,69449.00,9589.00000,-9589.00000,FERGUS FALLS,MN,2021-09-01,128075.64
3399,8420T,2002,59860.00000,69449.00,9589.00000,-9589.00000,FERGUS FALLS,MN,2021-09-01,128075.64
3361,8420T,2002,64700.00000,68192.00,3492.00000,-3492.00000,FERGUS FALLS,MN,2021-07-01,128075.64
3399,8420T,2002,64700.00000,68192.00,3492.00000,-3492.00000,FERGUS FALLS,MN,2021-07-01,128075.64
3629,8420T,2002,68000.00000,60724.00,7276.00000,7276.00000,ASHLAND,VA,2021-07-01,130692.10
3630,8420T,2002,50999.00000,68870.00,17871.00000,-17871.00000,MOUNT VERNON,WA,2021-09-01,125483.05
2230,8420T,2003,68110.00000,73448.00,5338.00000,-5338.00000,HAWLEY,MN,2021-08-01,135924.25
3631,8420T,2003,68110.00000,73448.00,5338.00000,-5338.00000,HAWLEY,MN,2021-08-01,135924.25
2230,8420T,2003,73440.00000,74976.00,1536.00000,-1536.00000,HAWLEY,MN,2021-07-01,135924.25
3631,8420T,2003,73440.00000,74976.00,1536.00000,-1536.00000,HAWLEY,MN,2021-07-01,135924.25
